-6.952595710754394531e-02,4.349695518612861633e-02,8.314146399497985840e-01,1.465489808470010757e-02,-3.047220408916473389e-03,-7.021532058715820312e-01,7.118685245513916016e-01,-5.170338153839111328e-01,1.872928589582443237e-01,4.498763009905815125e-02,6.476981043815612793e-01,1.059987768530845642e-01,-1.112454012036323547e-01,-1.781249940395355225e-01,3.089309856295585632e-02,-1.368415076285600662e-02,1.500714123249053955e-01,7.367655634880065918e-03,-6.328830868005752563e-02,7.678582519292831421e-02,-1.019388511776924133e-01,1.352117955684661865e-01,-3.945792317390441895e-01,-4.006415009498596191e-01,-6.431694328784942627e-02,-2.808355987071990967e-01,8.496481180191040039e-02,6.259564161300659180e-01,-1.421097040176391602e+00,4.271768033504486084e-02,7.220017164945602417e-02
-7.143805176019668579e-02,4.371325299143791199e-02,8.316721916198730469e-01,1.429727394133806229e-02,2.616467652842402458e-03,-6.909496188163757324e-01,7.227568030357360840e-01,-5.530875921249389648e-01,2.146826982498168945e-01,1.075942888855934143e-01,6.591771841049194336e-01,2.102891653776168823e-01,-6.317238509654998779e-02,-1.748317480087280273e-01,3.764797002077102661e-02,-3.885215520858764648e-02,1.362704932689666748e-01,6.444396916776895523e-03,-6.529492884874343872e-02,9.652023017406463623e-02,-1.353405416011810303e-01,1.493417918682098389e-01,-4.044018089771270752e-01,-4.348040223121643066e-01,-5.815440416336059570e-02,-4.468103051185607910e-01,1.528458744287490845e-01,6.952285766601562500e-01,-1.552841901779174805e+00,3.267406672239303589e-02,7.452102750539779663e-02
-7.166974246501922607e-02,4.227359965443611145e-02,8.311403989791870117e-01,1.152118109166622162e-02,6.771941203624010086e-03,-6.775684356689453125e-01,7.353382706642150879e-01,-5.473590493202209473e-01,2.204297035932540894e-01,1.617477834224700928e-01,6.306031346321105957e-01,2.675870358943939209e-01,-5.106709897518157959e-02,-1.690166592597961426e-01,4.252289235591888428e-02,-6.643290072679519653e-02,1.341492831707000732e-01,-3.132513491436839104e-03,-6.448491662740707397e-02,1.024416610598564148e-01,-1.575593799352645874e-01,1.636083871126174927e-01,-4.089791774749755859e-01,-4.549752771854400635e-01,-5.583389103412628174e-02,-5.682998895645141602e-01,1.736905723810195923e-01,7.358458638191223145e-01,-1.587901949882507324e+00,3.410084545612335205e-02,6.960760056972503662e-02
-7.045017927885055542e-02,4.044568538665771484e-02,8.303429484367370605e-01,8.642539381980895996e-03,8.727415464818477631e-03,-6.609281897544860840e-01,7.503486275672912598e-01,-5.086793303489685059e-01,2.115050256252288818e-01,2.260775864124298096e-01,5.706685185432434082e-01,2.650824785232543945e-01,-4.871972277760505676e-02,-1.606403291225433350e-01,4.050987586379051208e-02,-1.035446226596832275e-01,1.370507627725601196e-01,-1.680679060518741608e-02,-6.047483161091804504e-02,9.836993366479873657e-02,-1.798720806837081909e-01,1.872714012861251831e-01,-4.178799092769622803e-01,-4.916982352733612061e-01,-5.581520125269889832e-02,-7.262576222419738770e-01,1.839029043912887573e-01,7.744990587234497070e-01,-1.538553237915039062e+00,5.981951951980590820e-02,4.830124601721763611e-02
-6.691263616085052490e-02,3.865104541182518005e-02,8.288207650184631348e-01,5.201114341616630554e-03,9.599512442946434021e-03,-6.417185664176940918e-01,7.668625116348266602e-01,-4.516096413135528564e-01,1.918506175279617310e-01,2.862468063831329346e-01,4.949083626270294189e-01,2.053712457418441772e-01,-5.142081528902053833e-02,-1.565801650285720825e-01,3.309480473399162292e-02,-1.423607319593429565e-01,1.548725515604019165e-01,-3.593711555004119873e-02,-5.242563411593437195e-02,9.525860100984573364e-02,-1.950651854276657104e-01,2.111697047948837280e-01,-4.352695047855377197e-01,-5.031977295875549316e-01,-5.845646560192108154e-02,-8.724431395530700684e-01,2.117348760366439819e-01,8.035065531730651855e-01,-1.458504199981689453e+00,5.643124505877494812e-02,2.363432012498378754e-02
-6.323432922363281250e-02,3.811941295862197876e-02,8.279078602790832520e-01,3.817341057583689690e-03,6.971967872232198715e-03,-6.298108100891113281e-01,7.767078876495361328e-01,-4.232416749000549316e-01,1.747354567050933838e-01,3.028962910175323486e-01,4.622044265270233154e-01,1.744344234466552734e-01,-4.643458127975463867e-02,-1.542705297470092773e-01,1.983727142214775085e-02,-1.658248305320739746e-01,1.741506755352020264e-01,-5.083760619163513184e-02,-4.375042393803596497e-02,9.482517838478088379e-02,-2.020622938871383667e-01,2.216133326292037964e-01,-4.522338807582855225e-01,-5.076016187667846680e-01,-6.420212984085083008e-02,-9.337223768234252930e-01,2.273212075233459473e-01,8.188692331314086914e-01,-1.435991168022155762e+00,4.998807236552238464e-02,1.623000018298625946e-02
-5.911444500088691711e-02,3.814501687884330750e-02,8.269990682601928711e-01,3.361429320648312569e-03,2.970020286738872528e-03,-6.193649172782897949e-01,7.850904464721679688e-01,-4.291537702083587646e-01,1.640079766511917114e-01,2.896840274333953857e-01,4.786503911018371582e-01,1.854932010173797607e-01,-5.060619488358497620e-02,-1.544414311647415161e-01,2.116677816957235336e-03,-1.863422989845275879e-01,1.990421861410140991e-01,-6.731335818767547607e-02,-3.352579474449157715e-02,9.690973907709121704e-02,-2.068907469511032104e-01,2.295966446399688721e-01,-4.778825938701629639e-01,-5.143919587135314941e-01,-7.335599511861801147e-02,-9.907027482986450195e-01,2.494925558567047119e-01,8.312977552413940430e-01,-1.406296491622924805e+00,3.567487001419067383e-02,8.554819971323013306e-03
-5.308174341917037964e-02,3.814647719264030457e-02,8.253298997879028320e-01,2.244802424684166908e-03,3.180612111464142799e-04,-6.034314036369323730e-01,7.974116802215576172e-01,-4.961439669132232666e-01,1.629728376865386963e-01,2.295804768800735474e-01,5.768479704856872559e-01,2.298966646194458008e-01,-8.919645845890045166e-02,-1.570827066898345947e-01,-1.884373277425765991e-02,-2.171518951654434204e-01,2.331530004739761353e-01,-9.072365611791610718e-02,-1.985826902091503143e-02,1.024869531393051147e-01,-2.136429101228713989e-01,2.403366863727569580e-01,-5.168605446815490723e-01,-5.255294442176818848e-01,-8.674275875091552734e-02,-1.060943007469177246e+00,2.716807126998901367e-01,8.442704677581787109e-01,-1.351922869682312012e+00,2.328610979020595551e-02,-1.861250144429504871e-03
-4.802138358354568481e-02,3.717766702175140381e-02,8.238005042076110840e-01,2.828504657372832298e-04,2.917752426583319902e-04,-5.848316550254821777e-01,8.111546039581298828e-01,-5.586850643157958984e-01,1.627549827098846436e-01,1.723627299070358276e-01,6.525277495384216309e-01,2.526100873947143555e-01,-1.212797164916992188e-01,-1.526362299919128418e-01,-3.259286284446716309e-02,-2.550391554832458496e-01,2.532136440277099609e-01,-1.095485910773277283e-01,-8.885386399924755096e-03,9.940112382173538208e-02,-2.203248739242553711e-01,2.502891123294830322e-01,-5.451083779335021973e-01,-5.374616980552673340e-01,-9.482302516698837280e-02,-1.112112998962402344e+00,2.714504897594451904e-01,8.481882810592651367e-01,-1.302883982658386230e+00,3.088436834514141083e-02,-8.922626264393329620e-03
-4.225369170308113098e-02,3.471697494387626648e-02,8.223565220832824707e-01,-3.323349636048078537e-03,1.869221916422247887e-03,-5.611492991447448730e-01,8.277058601379394531e-01,-6.114779710769653320e-01,1.706628203392028809e-01,1.265259683132171631e-01,6.970902681350708008e-01,2.497491240501403809e-01,-1.264037042856216431e-01,-1.361141353845596313e-01,-4.160831123590469360e-02,-3.060538172721862793e-01,2.604579925537109375e-01,-1.263748705387115479e-01,5.597500596195459366e-03,9.261726588010787964e-02,-2.245525568723678589e-01,2.616306841373443604e-01,-5.694819092750549316e-01,-5.492023825645446777e-01,-9.924495965242385864e-02,-1.160655379295349121e+00,2.415442764759063721e-01,8.475591540336608887e-01,-1.266628265380859375e+00,5.687073618173599243e-02,-1.743834838271141052e-02
