vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
1.9027892,0.06792186,-0.8159002,0.17376143,-2.6643693,-1.0272021,0.32563084,1.1762713,-2.4992502,-0.55944407,0.0047113094,-2.0828984,0.23180911,0.73474175,-1.991051,-0.3162967,0.47093418,-1.9391444,2.0,0.0,0.0,0.24033521,0.12810966,0.17029445,-0.1408068,0.3034689,-0.1876552,-0.017802835,-0.1085931,0.18122478,-0.21631613,-0.12638575,-0.19546114,-0.15606815,3.7542334,-0.22887425,-0.021615935,-0.05675264,-0.09075752,0.99401957
1.9514517,-0.004778755,-0.924074,-0.20580655,-3.3470917,-0.59453934,0.47329086,0.84624666,-2.5201182,-0.516705,-0.0963617,-1.9113692,0.2616703,1.0434188,-2.1765947,-0.32812032,0.4544104,-1.8233292,2.0,0.0,0.0,0.22768658,0.17036115,0.17966704,-0.065304756,0.3423908,-0.1811365,0.021094367,-0.15266202,0.18233334,-0.2037492,-0.095794,-0.20978253,-0.16000019,3.7941744,-0.23651764,-0.029278755,-0.086315714,-0.09735768,0.991067
1.6859739,-0.0077923276,-0.7908687,-1.4634137,-0.30091277,-0.58804375,0.5292236,0.35836226,-2.327479,-0.4593189,-0.07913638,-1.7384237,0.3063042,1.3088946,-2.2755716,-0.29731515,0.4828457,-1.8507916,2.0,0.0,0.0,0.2177554,0.21322902,0.18769594,-0.015859619,0.37437254,-0.18486762,0.03187518,-0.19194616,0.18079095,-0.1937953,-0.07941942,-0.22030747,-0.18279997,3.8313646,-0.24492745,-0.040958926,-0.09985766,-0.103326924,0.98877424
1.7257942,0.014900345,-0.5556344,-1.363756,2.1755803,-0.1549117,0.51354843,-0.04209519,-2.0328104,-0.41952583,-0.03808141,-1.6485581,0.33519414,1.4697037,-2.2715743,-0.2859317,0.6201679,-1.9465578,2.0,0.0,0.0,0.21227813,0.28256592,0.18963757,0.0075817555,0.39339778,-0.20201993,0.0045835525,-0.2268199,0.1789854,-0.18803254,-0.0772435,-0.21760882,-0.18825659,3.8664167,-0.25294152,-0.051939875,-0.08641408,-0.10804157,0.9890207
1.9490193,-0.023394966,-0.34466493,-0.24433446,2.601382,0.12580648,0.46274495,-0.22579104,-1.7918048,-0.35419852,0.073979326,-1.6312561,0.3404551,1.5550374,-2.193502,-0.27165633,0.7526188,-1.9954624,2.0,0.0,0.0,0.210858,0.35394,0.18332002,0.008974552,0.39089644,-0.21615605,-0.0359485,-0.2617862,0.17907329,-0.18684375,-0.11369432,-0.21718119,-0.18674035,3.903708,-0.26182505,-0.055540863,-0.06195075,-0.1092889,0.9905218
2.0831678,-0.06815592,-0.25823355,0.8229155,3.5597458,0.28748736,0.4336013,-0.27467048,-1.6354555,-0.28584287,0.1986564,-1.6031718,0.32561934,1.563928,-2.0565355,-0.19540747,0.9942772,-2.0852973,2.0,0.0,0.0,0.21058618,0.39786276,0.17984417,-0.018950224,0.36645272,-0.22320306,-0.0931816,-0.29847246,0.18156803,-0.1868704,-0.1537069,-0.21505469,-0.18668811,3.9437094,-0.27221438,-0.04953477,-0.030433167,-0.10794738,0.99245536
2.120165,-0.11351122,-0.21308781,0.5606616,4.3507323,0.3227115,0.38652572,-0.2588573,-1.5718315,-0.2614646,0.35037842,-1.7825747,0.28131527,1.50379,-1.9078759,-0.14073542,1.1895121,-2.0609033,2.0,0.0,0.0,0.20893279,0.4153569,0.18308312,-0.06462596,0.33082706,-0.22315235,-0.1594952,-0.3356114,0.18570909,-0.18584357,-0.21313877,-0.19609413,-0.18518223,3.984991,-0.28356704,-0.03557761,0.008260223,-0.10586338,0.9937097
2.0705943,-0.24899217,0.47074437,3.3328888,0.16677313,-0.65515685,0.34247127,-0.16120692,-1.5859498,-0.27688968,0.516432,-1.941067,0.28692955,1.4917393,-1.9476289,-0.12376826,1.2486407,-1.9610108,2.0,0.0,0.0,0.20929834,0.41049284,0.18427564,-0.12204085,0.28624696,-0.2110923,-0.18543077,-0.36605465,0.18599358,-0.18661426,-0.27305868,-0.18314376,-0.1862297,4.0264497,-0.29412395,-0.032728266,0.034846485,-0.10452587,0.9933725
1.8991059,-0.13494627,0.7211569,0.54743665,3.252498,0.21217188,0.30174965,-0.062495183,-1.6538806,-0.28533015,0.73974174,-2.0411153,0.2448789,1.4379307,-2.017299,-0.1314676,1.2441078,-1.8012339,2.0,0.0,0.0,0.21953556,0.38636467,0.1885447,-0.18174428,0.24777734,-0.2064236,-0.19567877,-0.36402708,0.18630537,-0.17676307,-0.30856252,-0.18216838,-0.19611415,4.0655074,-0.30575758,-0.014754703,0.054149516,-0.10671712,0.9927043
1.9269642,-0.12658897,0.8235688,1.9519926,0.91207415,0.17105503,0.2770505,0.08650556,-1.7865084,-0.2789576,0.93431884,-2.0675519,0.22129163,1.338342,-2.1072488,-0.07201437,1.2251292,-1.7866726,2.0,0.0,0.0,0.23104413,0.35979196,0.18624686,-0.20708437,0.19479197,-0.20411852,-0.20739771,-0.34505332,0.1856308,-0.16522124,-0.34575328,-0.1794581,-0.20792156,4.1043434,-0.31665435,-9.28823e-05,0.070586964,-0.10545179,0.991916
2.0119686,-0.062052187,0.8586207,0.810095,-1.3826824,-0.066401675,0.23704036,0.35129526,-1.8892533,-0.27532932,1.0691032,-1.9950099,0.23355159,1.1852771,-2.171082,-0.027642984,1.2251445,-1.8840549,2.0,0.0,0.0,0.24234818,0.3192875,0.18853416,-0.21830878,0.14643061,-0.19884318,-0.2187886,-0.31664476,0.18314713,-0.15321387,-0.35298494,-0.16182493,-0.21213049,4.144466,-0.32726187,0.011196707,0.06361731,-0.106149845,0.9922499
2.0089679,0.026909683,0.77416056,-0.74006504,-1.9951012,0.07536925,0.23326193,0.66342044,-1.9110171,-0.25096378,1.1622392,-1.8515717,0.23044232,0.95993257,-2.1428442,-0.0024785828,1.2467662,-2.0562072,2.0,0.0,0.0,0.25343952,0.26604635,0.18971741,-0.22956376,0.108463414,-0.19906068,-0.22978626,-0.27449796,0.18704987,-0.1508798,-0.33346948,-0.14610156,-0.21436809,4.184926,-0.33630794,0.007820675,0.046265896,-0.10580991,0.99327874
1.9708835,0.03534246,0.47407988,-0.34565565,-1.4062165,-0.107537314,0.2381003,0.9735375,-1.8429482,-0.30045182,1.1435931,-1.9776821,0.2072448,0.6657149,-2.0093117,-0.0037462774,1.2187548,-2.209481,2.0,0.0,0.0,0.26157948,0.20337029,0.19479129,-0.23785265,0.072431475,-0.199985,-0.23828971,-0.22667937,0.1860275,-0.16589026,-0.30021742,-0.14214516,-0.1999824,4.2243032,-0.34428164,0.005433007,0.031359084,-0.10634052,0.99382025
