vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
0.9610411,0.24267891,0.11972609,-0.094789356,0.020371072,0.24243906,0.030617109,0.42377037,-1.8269658,0.046354216,0.8835825,-1.728275,-0.043258503,0.56526387,-1.6202295,0.055886436,0.8873431,-1.5156288,1.0,0.0,0.0,0.30943653,0.26677883,0.1390555,-0.24426612,0.16544124,-0.1453935,-0.28590655,-0.14848472,0.112927586,-0.28577268,-0.2569089,-0.14171039,-0.28625348,3.1190147,-0.3620192,-0.018353323,0.042171367,-0.2390596,0.9699151
0.9568954,0.22586317,0.13574867,-0.6198919,0.45444867,0.31178433,-0.0031926942,0.4818453,-1.7340705,0.03476021,0.9288218,-1.7000337,-0.048491083,0.62484056,-1.6305,0.062353455,0.90463555,-1.5409338,1.0,0.0,0.0,0.3104524,0.27950317,0.12920558,-0.25809035,0.1471006,-0.15044928,-0.28703743,-0.16197579,0.10972425,-0.2868904,-0.2754097,-0.14460272,-0.28738394,3.138337,-0.3668401,-0.020992877,0.04534494,-0.23631385,0.97039115
0.98107606,0.16103013,0.15309489,-0.034574322,-0.0672081,0.11248706,-0.013922572,0.5587647,-1.7677214,0.05650776,0.94908595,-1.6990778,-0.052024156,0.68555886,-1.6347528,0.065575555,0.8910021,-1.5954806,1.0,0.0,0.0,0.31158647,0.25661737,0.119465575,-0.28758872,0.12873201,-0.15430865,-0.28829664,-0.17992526,0.1068524,-0.2879681,-0.27751562,-0.14404015,-0.28196317,3.1575024,-0.37245914,-0.023629911,0.047131903,-0.23439124,0.9707115
0.98424464,0.09698564,0.12221779,-0.08519654,-0.114375174,0.09579804,-0.022646556,0.63722974,-1.7881011,0.07084549,0.91492146,-1.7747247,-0.057091214,0.74991834,-1.6359216,0.06494334,0.8463721,-1.6411961,1.0,0.0,0.0,0.31242162,0.23817512,0.11686726,-0.28861833,0.12229187,-0.14831877,-0.28884503,-0.19809915,0.10490055,-0.28884083,-0.26436868,-0.14401059,-0.27487153,3.1762347,-0.37923697,-0.024490966,0.046411425,-0.23344474,0.97095305
0.9782757,0.029986506,0.090741955,-0.19016653,-0.04698427,0.11090395,-0.025673063,0.71259505,-1.8028685,0.039287776,0.7999554,-1.8636153,-0.05687884,0.8095449,-1.6306125,0.06823136,0.7636237,-1.6602753,1.0,0.0,0.0,0.31281242,0.22010481,0.11542276,-0.28906676,0.1441634,-0.1434803,-0.28000098,-0.21609066,0.10421603,-0.28933644,-0.24315654,-0.14330259,-0.2703699,3.1942825,-0.38709372,-0.025796032,0.04623188,-0.23243575,0.9711699
0.98022354,-0.040795226,0.06711226,-0.13488464,-0.1276803,0.11227773,-0.023350568,0.7850719,-1.8098208,-0.021211876,0.63078165,-1.8956693,-0.0517968,0.86618996,-1.6198167,0.06778781,0.6592754,-1.6405226,1.0,0.0,0.0,0.31283936,0.20219402,0.11526811,-0.28914776,0.18670903,-0.15083346,-0.2621994,-0.23394503,0.104879044,-0.28944862,-0.21607639,-0.14172389,-0.26873624,3.2116523,-0.39612105,-0.027411168,0.04581786,-0.23138084,0.97139704
0.9947018,-0.11177777,0.048019443,-0.03355319,-0.2987231,0.103718854,-0.01607291,0.8555058,-1.805372,-0.06870181,0.4713104,-1.8598827,-0.04264444,0.92409563,-1.605644,0.063573614,0.56129444,-1.5910579,1.0,0.0,0.0,0.31257936,0.18422261,0.116506584,-0.28895366,0.2325841,-0.16361405,-0.24221808,-0.25191385,0.106923245,-0.28929162,-0.18840441,-0.14134766,-0.27035227,3.22852,-0.40648395,-0.029231165,0.043897595,-0.2303864,0.971669
1.0117742,-0.17889762,0.029226836,0.095377915,-0.46586195,0.08734706,-0.0047379895,0.92309433,-1.7880455,-0.07421306,0.3703399,-1.7920761,-0.03011929,0.9840688,-1.5877191,0.06171602,0.48386958,-1.5312059,1.0,0.0,0.0,0.31210217,0.1660896,0.11909626,-0.28856283,0.2695376,-0.17233436,-0.22943911,-0.27015832,0.110326216,-0.2889333,-0.16507357,-0.14203331,-0.2749519,3.2450383,-0.4182257,-0.031019967,0.04009877,-0.22945455,0.97199816
1.0111763,-0.2412015,0.012865579,0.21603648,-0.46050417,0.057895694,0.008350953,0.98481345,-1.7588819,-0.03567327,0.34320638,-1.7306579,-0.016182115,1.0414786,-1.5626098,0.068485685,0.45131412,-1.4978559,1.0,0.0,0.0,0.31147793,0.14793347,0.122972675,-0.2880401,0.29203635,-0.17272674,-0.22904281,-0.2885287,0.11495924,-0.28843507,-0.14703393,-0.14193182,-0.2815709,3.2611032,-0.43120027,-0.03167864,0.035073847,-0.22865504,0.9723596
0.9602266,-0.2667242,0.099991016,0.057240434,0.11896486,-0.12865464,0.026234256,1.031428,-1.7219322,0.030435152,0.39148045,-1.7015861,-0.014309211,1.0466753,-1.5830655,0.084307425,0.5290632,-1.5333118,1.0,0.0,0.0,0.31217209,0.13006236,0.12775394,-0.28884315,0.29880586,-0.16369195,-0.24160028,-0.30664104,0.11941565,-0.28925523,-0.13737772,-0.13943602,-0.28856775,3.2764335,-0.44450694,-0.03213095,0.033881593,-0.22907878,0.9722873
