vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
1.6162448,0.036843184,0.32158503,0.23376328,3.5248709,0.14199989,0.30732122,0.3896222,-2.5592682,-0.18594249,-0.036927644,-2.197939,0.1304468,0.87094826,-1.8075421,-0.13488719,0.99397117,-1.8293325,1.5,0.0,0.0,0.2850144,0.24324043,0.16354707,-0.027251631,0.32502025,-0.15467098,-0.011915326,-0.16831173,0.17721188,-0.2609539,-0.19804177,-0.17369434,-0.26096568,0.835248,-0.051315013,0.0011248356,-0.039513964,-0.07048922,0.9967289
1.5763911,0.02030987,0.2509201,0.27206063,3.7513423,0.18648212,0.30156416,0.25135309,-2.509628,-0.18274863,-0.013497407,-2.1387713,0.120254174,0.83012414,-1.6781403,-0.12994897,0.9432603,-1.796193,1.5,0.0,0.0,0.29323757,0.2598231,0.1595559,-0.0286282,0.34029824,-0.1569121,-0.04275042,-0.19576469,0.17789975,-0.2693418,-0.22669864,-0.17341134,-0.2695284,0.86683506,-0.05541068,0.006843537,-0.0028547302,-0.068395875,0.9976308
1.562123,0.013156131,0.1452088,0.30466998,3.6316051,0.2505032,0.29333514,0.15519214,-2.4350202,-0.18232895,0.043239538,-2.0976174,0.12341346,0.77610016,-1.7075454,-0.13309497,0.88698447,-1.8667883,1.5,0.0,0.0,0.2971175,0.27422804,0.15769677,-0.039756954,0.34199566,-0.15877953,-0.08134246,-0.22044824,0.18017934,-0.27340478,-0.2368966,-0.17100431,-0.25785455,0.898386,-0.05953061,0.012355444,0.033181705,-0.06575457,0.99720746
1.5817409,0.00052089384,0.06595909,0.29558358,3.4752827,0.18465613,0.2849489,0.10587156,-2.312804,-0.17986251,0.11159217,-2.0175784,0.13260083,0.7199073,-1.8129202,-0.13820016,0.8311995,-1.9783028,1.5,0.0,0.0,0.29693192,0.2875625,0.15827723,-0.059413552,0.33270797,-0.16047007,-0.122681916,-0.22020006,0.18186158,-0.24916819,-0.23022808,-0.16896674,-0.22877604,0.9300352,-0.063677594,0.017511068,0.06771709,-0.06326233,0.9955429
1.6217057,-0.012256513,-0.015501795,0.40345153,3.4183197,0.1607149,0.27727932,0.081825435,-2.1700284,-0.17380728,0.18020475,-1.9218829,0.13707946,0.6633744,-1.9209653,-0.14266497,0.7819866,-2.0950108,1.5,0.0,0.0,0.29283065,0.30023435,0.16308522,-0.0929801,0.31746158,-0.16296136,-0.17212328,-0.2077833,0.18232457,-0.21227646,-0.21782246,-0.16647412,-0.19264637,0.96192837,-0.06789308,0.023427334,0.10130265,-0.0611103,0.99270064
1.6691395,-0.030737309,-0.105546534,0.47190708,3.4557652,0.03404388,0.27085334,0.059582114,-2.0423634,-0.18486147,0.25164464,-1.9248173,0.13576289,0.61115724,-2.0017297,-0.14687441,0.75060815,-2.2052379,1.5,0.0,0.0,0.2846417,0.30653954,0.1709449,-0.1347991,0.29259983,-0.16432112,-0.22298181,-0.19515754,0.18075259,-0.17453083,-0.20673712,-0.16328572,-0.15522325,0.99400586,-0.07218404,0.03108063,0.13475752,-0.059573308,0.9885978
1.661273,0.034566224,-0.041565888,-0.48446065,2.1410942,-0.022719333,0.25934306,0.12946804,-1.9209418,-0.20273294,0.37260684,-2.0830848,0.13334991,0.5884534,-2.020112,-0.1503769,0.74831426,-2.3215296,1.5,0.0,0.0,0.27436656,0.30497596,0.17831007,-0.1768576,0.26155248,-0.16526267,-0.25035417,-0.18625736,0.17785634,-0.14353505,-0.20012406,-0.16068873,-0.12121944,1.025845,-0.07559767,0.032234307,0.16012573,-0.058665384,0.98482436
1.6357679,0.09295638,0.028146144,-0.2427251,0.023068732,0.066142775,0.25270614,0.2694786,-2.0162423,-0.20841819,0.53445077,-2.1880362,0.1364149,0.59188175,-2.050936,-0.1709948,0.7294393,-2.4328415,1.5,0.0,0.0,0.26379725,0.28166893,0.18700518,-0.22804189,0.22992672,-0.16735198,-0.23976234,-0.18643302,0.17504643,-0.13168205,-0.19635011,-0.15998557,-0.08884311,1.057235,-0.077545725,0.028406354,0.16816084,-0.05721475,0.98368776
1.5644238,0.102720976,0.11023113,0.08440612,-2.2876961,0.24283573,0.22496076,0.4542147,-2.103269,-0.2117843,0.73254025,-2.2242231,0.15541115,0.61628455,-2.1294944,-0.19431303,0.6740993,-2.5069392,1.5,0.0,0.0,0.2547755,0.2514141,0.18522626,-0.23081152,0.20053196,-0.16975057,-0.23070155,-0.18563789,0.17284976,-0.12607867,-0.18657586,-0.16096959,-0.061383963,1.0876807,-0.07894219,0.027271813,0.1534281,-0.05587657,0.98620176
1.5239344,0.09582124,0.105175056,0.08906002,-4.2515016,0.21067952,0.18714857,0.66465575,-2.1227477,-0.20765956,0.935567,-2.1912034,0.19357398,0.6367409,-2.2185786,-0.21213727,0.58923644,-2.5046039,1.5,0.0,0.0,0.24750496,0.22372866,0.18311773,-0.22345027,0.17352179,-0.1719888,-0.22354531,-0.17869715,0.17350547,-0.11560185,-0.17340131,-0.1605789,-0.04807602,1.1172403,-0.08023481,0.02612943,0.118059985,-0.05496848,0.99113953
1.4654201,0.08942306,0.047483165,0.08330194,-5.6233764,0.06272245,0.1558791,0.8711461,-2.0768094,-0.2001571,1.1114509,-2.1005735,0.22662586,0.6216617,-2.2715464,-0.22510467,0.49947664,-2.4273243,1.5,0.0,0.0,0.24176398,0.19767669,0.18187375,-0.21777482,0.14874795,-0.17377181,-0.21806201,-0.16674973,0.17583413,-0.10526568,-0.15700501,-0.16114241,-0.05443181,1.1458635,-0.081486456,0.02425716,0.06709298,-0.055361263,0.99591434
1.4024134,0.08319595,-0.05000862,-0.30661872,-6.659413,-0.14755842,0.13936543,1.0498999,-1.9762248,-0.18920413,1.2479243,-1.9664674,0.23885831,0.550241,-2.2380261,-0.23199104,0.4249209,-2.278153,1.5,0.0,0.0,0.23738806,0.17279278,0.18127969,-0.21359776,0.1257,-0.17513125,-0.21400815,-0.14972804,0.17718779,-0.10368681,-0.13440484,-0.16357297,-0.07676861,1.1734605,-0.08272195,0.019141626,0.0048420466,-0.057406567,0.99815565
1.3210753,0.059231546,-0.24247302,-0.5362265,-7.271343,-0.39015406,0.1383464,1.1963649,-1.8409492,-0.17713834,1.3520453,-1.8085445,0.23177694,0.43886957,-2.0869918,-0.23115404,0.37539604,-2.097199,1.5,0.0,0.0,0.23320583,0.14822583,0.18139322,-0.20966552,0.10392354,-0.17594978,-0.21000937,-0.12284465,0.17855139,-0.11762491,-0.10324814,-0.16859563,-0.11037094,1.2001138,-0.08424152,0.010445895,-0.064822696,-0.061378438,0.99595267
1.3794627,0.044402555,0.060161654,-0.3641818,-1.7519027,-0.5928452,0.16482042,1.2937431,-1.7207698,-0.13454801,1.3953284,-1.9289656,0.24066418,0.48442814,-1.9137424,-0.24395561,0.49294946,-1.9347427,1.5,0.0,0.0,0.23406565,0.121903874,0.18210582,-0.21069273,0.08350783,-0.17650904,-0.21095753,-0.08180716,0.18110189,-0.1532463,-0.06551293,-0.17629696,-0.15237549,1.2265565,-0.085706554,-0.006995073,-0.10766387,-0.06997427,0.9916972
1.2311219,0.052458346,-0.05525155,-1.0522007,-0.5241464,-0.038189404,0.16707571,1.4201134,-2.0100806,-0.07232185,1.3475244,-2.302387,0.2472454,0.6126051,-1.9620993,-0.2173302,0.6246014,-1.9514312,1.5,0.0,0.0,0.2389107,0.09852585,0.18197085,-0.215787,0.11027649,-0.17078424,-0.18628317,-0.06566232,0.18997127,-0.2072043,-0.064798385,-0.19248445,-0.20415723,1.2515049,-0.088120714,-0.019220242,-0.11674835,-0.07359119,0.9902448
1.361419,0.050825737,0.030310676,0.15869579,-0.70102036,0.11050451,0.17195961,1.4516538,-2.3724883,-0.08065844,1.1248828,-2.5670938,0.24945264,0.74703276,-2.0183358,-0.21912912,0.7581627,-1.9989196,1.5,0.0,0.0,0.24482569,0.11836702,0.17030464,-0.17071831,0.1673419,-0.15844429,-0.12366822,-0.08495713,0.18779896,-0.22082369,-0.087767854,-0.19356751,-0.22084284,1.2767057,-0.090671524,-0.021477818,-0.12238563,-0.07288657,0.9895696
1.416221,0.021914076,0.15869725,0.36043444,-0.047122184,0.111350425,0.19378504,1.2833096,-2.5650344,-0.16349545,0.75483763,-2.702189,0.23593004,0.870249,-2.0354657,-0.23009945,0.883431,-2.0167089,1.5,0.0,0.0,0.25374952,0.1548203,0.1627265,-0.10728963,0.20585006,-0.154834,-0.06072651,-0.109313235,0.18760599,-0.22964866,-0.11327968,-0.1939747,-0.22970125,1.3029151,-0.09375983,-0.016516153,-0.12446414,-0.071154356,0.9895317
