vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,x_pos,y_pos,quat_x,quat_y,quat_z,quat_w
0.7744103074073792,-0.1297503262758255,0.3728991448879242,0.5824543237686157,0.34221431612968445,0.016943633556365967,0.2181735634803772,0.9782140851020813,-2.2865326404571533,0.027788741514086723,1.1286665201187134,-1.943806529045105,0.20589713752269745,1.1073933839797974,-2.361248254776001,0.19483163952827454,1.2915096282958984,-1.6796510219573975,0.6,0.0,0.0,0.2769508957862854,0.20974674820899963,0.17710286378860474,-0.14680889248847961,0.1383916288614273,-0.09604658931493759,-0.2569388151168823,-0.18261770904064178,0.17065894603729248,-0.11703817546367645,-0.32511866092681885,-0.05029747635126114,-0.2569456398487091,0.3379201889038086,-0.08377730846405029,0.04564487561583519,0.029469940811395645,0.10350734740495682,0.9931436777114868
0.7551205158233643,-0.12330121546983719,0.3268236517906189,0.2598339319229126,0.31920599937438965,0.0745246410369873,0.22080932557582855,0.826159656047821,-2.3125951290130615,0.02727913297712803,1.1554880142211914,-1.9041569232940674,0.21709947288036346,1.0212111473083496,-2.3310275077819824,0.18981239199638367,1.2743258476257324,-1.5963932275772095,0.6,0.0,0.0,0.2827134132385254,0.2360229790210724,0.17509154975414276,-0.13631655275821686,0.12412092834711075,-0.09317272901535034,-0.262697696685791,-0.171248197555542,0.17466133832931519,-0.1179472804069519,-0.3393026888370514,-0.04687896743416786,-0.26270437240600586,0.35385632514953613,-0.08365130424499512,0.049905069172382355,0.03308620676398277,0.10395116358995438,0.992778480052948
0.7265734076499939,-0.10108741372823715,0.3302576243877411,-0.5831080675125122,0.28584593534469604,0.12552420794963837,0.2102980762720108,0.6847899556159973,-2.2745375633239746,0.03729506954550743,1.1751527786254883,-1.858804702758789,0.1915789097547531,0.923028826713562,-2.2540855407714844,0.19827350974082947,1.2500594854354858,-1.5126787424087524,0.6,0.0,0.0,0.28805744647979736,0.25771817564964294,0.17304804921150208,-0.13969983160495758,0.11016660928726196,-0.09075311571359634,-0.26803773641586304,-0.1600944995880127,0.17457450926303864,-0.133802592754364,-0.3518874943256378,-0.042999979108572006,-0.26805180311203003,0.36923885345458984,-0.08329391479492188,0.04796670749783516,0.035942088812589645,0.10525910556316376,0.9926369190216064
0.7111260890960693,-0.05117258056998253,0.36421096324920654,-1.0260475873947144,0.16319026052951813,0.06266207247972488,0.1854732483625412,0.5729187726974487,-2.191080093383789,0.05718449875712395,1.1836397647857666,-1.8002653121948242,0.1340092420578003,0.8266559839248657,-2.147357225418091,0.21581768989562988,1.2189419269561768,-1.4210615158081055,0.6,0.0,0.0,0.29397571086883545,0.27535557746887207,0.16981254518032074,-0.15547482669353485,0.09661414474248886,-0.08903307467699051,-0.2739575505256653,-0.14974448084831238,0.16733086109161377,-0.16125351190567017,-0.3638412654399872,-0.03994450345635414,-0.2739693522453308,0.38406991958618164,-0.08219242095947266,0.03951716795563698,0.03711950406432152,0.10659904778003693,0.9928228259086609
0.7084561586380005,0.005225643515586853,0.3530636727809906,-1.3085533380508423,-0.43257835507392883,-0.022349100559949875,0.15182867646217346,0.4966891407966614,-2.0801990032196045,0.08008095622062683,1.1845451593399048,-1.7246875762939453,0.07281815260648727,0.7528883218765259,-2.0321249961853027,0.22976884245872498,1.1950856447219849,-1.336101770401001,0.6,0.0,0.0,0.30023452639579773,0.28881677985191345,0.16468127071857452,-0.17851001024246216,0.08339177072048187,-0.0882563591003418,-0.28022000193595886,-0.14216193556785583,0.15493112802505493,-0.19254833459854126,-0.37420639395713806,-0.04063393548130989,-0.2802349925041199,0.3985178470611572,-0.07988762855529785,0.027842042967677116,0.03401729837059975,0.10702482610940933,0.9932842254638672
0.7200897336006165,0.05771859362721443,0.3052540421485901,-1.6242711544036865,-1.0331541299819946,-0.11848623305559158,0.10854838043451309,0.4567142128944397,-1.9729321002960205,0.1043725535273552,1.1827629804611206,-1.6304715871810913,0.02304140478372574,0.7176362872123718,-1.9433220624923706,0.2333878129720688,1.193681001663208,-1.2890352010726929,0.6,0.0,0.0,0.3060218393802643,0.29794377088546753,0.15479150414466858,-0.20155511796474457,0.07037796825170517,-0.08853523433208466,-0.28600919246673584,-0.13790477812290192,0.13956253230571747,-0.22011660039424896,-0.3791080117225647,-0.04766485467553139,-0.28601914644241333,0.412717342376709,-0.07630383968353271,0.014082826673984528,0.024204466491937637,0.1064552292227745,0.9939231276512146
0.7233797907829285,0.1001582145690918,0.2319944053888321,-1.8133310079574585,-1.6250948905944824,-0.13150633871555328,0.05233060568571091,0.45203128457069397,-1.8685470819473267,0.12877018749713898,1.1800843477249146,-1.5211608409881592,-0.006997015327215195,0.7033424973487854,-1.8540472984313965,0.22878600656986237,1.2316272258758545,-1.3458201885223389,0.6,0.0,0.0,0.3108246624469757,0.30183398723602295,0.1384347379207611,-0.22486183047294617,0.05757143348455429,-0.08981568366289139,-0.2908124327659607,-0.1355208158493042,0.12507084012031555,-0.2476223260164261,-0.3695238530635834,-0.06052241101861,-0.2871701717376709,0.42662763595581055,-0.07165706157684326,-0.0007417539018206298,0.008286316879093647,0.10529303550720215,0.994406521320343
0.7049671411514282,0.1112518310546875,0.026612695306539536,-0.9700518250465393,-1.4652966260910034,-0.1463371217250824,-0.004207567777484655,0.46138864755630493,-1.6820775270462036,0.11847717314958572,1.2003793716430664,-1.536422610282898,-0.022302959114313126,0.6682534217834473,-1.7125980854034424,0.18768298625946045,1.2510493993759155,-1.458309292793274,0.6,0.0,0.0,0.3131587505340576,0.29713258147239685,0.12028936296701431,-0.26238107681274414,0.06386568397283554,-0.09908432513475418,-0.2828562557697296,-0.13192710280418396,0.11496313661336899,-0.28024303913116455,-0.34235045313835144,-0.079798124730587,-0.28886568546295166,0.44005656242370605,-0.06650340557098389,-0.009359330870211124,-0.008195786736905575,0.10400980710983276,0.9944984912872314
0.7044032216072083,0.11415228992700577,-0.21827566623687744,-0.9099567532539368,-0.8843649625778198,-0.19252660870552063,-0.03334315866231918,0.5239697694778442,-1.550588607788086,0.06930924206972122,1.2178701162338257,-1.6901555061340332,-0.01833946257829666,0.7129452228546143,-1.6970371007919312,0.13960513472557068,1.2395905256271362,-1.5760488510131836,0.6,0.0,0.0,0.3107423484325409,0.2754311263561249,0.1053999662399292,-0.2908429205417633,0.09561022371053696,-0.11863992363214493,-0.2601966857910156,-0.1387038379907608,0.11046738177537918,-0.2907222807407379,-0.30796509981155396,-0.09941520541906357,-0.28759995102882385,0.4535818099975586,-0.061383843421936035,-0.01739569567143917,-0.021716078743338585,0.10180089622735977,0.9944157004356384
0.6742326021194458,0.08421732485294342,-0.29481977224349976,0.13842366635799408,-0.48383215069770813,-0.0880831852555275,-0.04020027443766594,0.5987487435340881,-1.5909299850463867,-0.013936799019575119,1.2042495012283325,-1.8541139364242554,-0.029172508046030998,0.801545262336731,-1.7564692497253418,0.08311914652585983,1.19327974319458,-1.7013158798217773,0.6,0.0,0.0,0.30604857206344604,0.2616974711418152,0.10426294803619385,-0.28604528307914734,0.13072583079338074,-0.13894212245941162,-0.23328827321529388,-0.1525224894285202,0.10853950679302216,-0.286020427942276,-0.2679648995399475,-0.11461889743804932,-0.2808215320110321,0.4668257236480713,-0.05681884288787842,-0.015592331066727638,-0.02804570458829403,0.10078072547912598,0.9943910837173462
